Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Searching_Data_Driven,Chrome 121.0.0.0,,,27-01-2024 02:25:08,27-01-2024 02:26:35,1m - 26.911s,FAILED
,,,,,,,
Test Cases/Data_driven_searching,Chrome 121.0.0.0,,,27-01-2024 02:25:09,27-01-2024 02:25:55,45.654s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 121.0.0.0,,,27-01-2024 02:25:09,27-01-2024 02:25:14,5.427s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 121.0.0.0,,,27-01-2024 02:25:14,27-01-2024 02:25:18,3.430s,PASSED
"openBrowser(""https://www.amazon.in/"")",Chrome 121.0.0.0,,,27-01-2024 02:25:18,27-01-2024 02:25:21,3.285s,PASSED
"click(findTestObject(""Object Repository/Search/Page_Amazon Sign In/span_Sign in""))",Chrome 121.0.0.0,,,27-01-2024 02:25:21,27-01-2024 02:25:54,32.957s,FAILED
Start listener action : sampleAfterTestCase,Chrome 121.0.0.0,,,27-01-2024 02:25:54,27-01-2024 02:25:54,0.332s,PASSED
Start listener action : sampleAfterTestCase,Chrome 121.0.0.0,,,27-01-2024 02:25:54,27-01-2024 02:25:55,0.038s,PASSED
,,,,,,,
Test Cases/Data_driven_searching,Chrome 121.0.0.0,,,27-01-2024 02:25:55,27-01-2024 02:26:35,40.731s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 121.0.0.0,,,27-01-2024 02:25:55,27-01-2024 02:25:58,3.074s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 121.0.0.0,,,27-01-2024 02:25:58,27-01-2024 02:26:01,3.179s,PASSED
"openBrowser(""https://www.amazon.in/"")",Chrome 121.0.0.0,,,27-01-2024 02:26:01,27-01-2024 02:26:04,3.011s,PASSED
"click(findTestObject(""Object Repository/Search/Page_Amazon Sign In/span_Sign in""))",Chrome 121.0.0.0,,,27-01-2024 02:26:04,27-01-2024 02:26:35,31.176s,FAILED
Start listener action : sampleAfterTestCase,Chrome 121.0.0.0,,,27-01-2024 02:26:35,27-01-2024 02:26:35,0.250s,PASSED
Start listener action : sampleAfterTestCase,Chrome 121.0.0.0,,,27-01-2024 02:26:35,27-01-2024 02:26:35,0.007s,PASSED
